"INSTEPTERM10","0","1","49","49","ST","50000","350000","33.30"
"INSTEPTERM10","0","0","50","50","PP","50000","350000","8.50"
"INSTEPTERM10","0","0","50","50","PF","50000","350000","10.75"
"INSTEPTERM10","0","0","50","50","ST","50000","350000","16.05"
"INSTEPTERM10","0","1","50","50","PP","50000","350000","21.00"
"INSTEPTERM10","0","1","50","50","PF","50000","350000","25.80"
"INSTEPTERM10","0","1","50","50","ST","50000","350000","35.30"
"INSTEPTERM10","0","0","51","51","PP","50000","350000","9.05"
"INSTEPTERM10","0","0","51","51","PF","50000","350000","11.45"
"INSTEPTERM10","0","0","51","51","ST","50000","350000","17.10"
"INSTEPTERM10","0","1","51","51","PP","50000","350000","22.30"
"INSTEPTERM10","0","1","51","51","PF","50000","350000","27.40"
"INSTEPTERM10","0","1","51","51","ST","50000","350000","37.45"
"INSTEPTERM10","0","0","52","52","PP","50000","350000","9.65"
"INSTEPTERM10","0","0","52","52","PF","50000","350000","12.20"
"INSTEPTERM10","0","0","52","52","ST","50000","350000","18.20"
"INSTEPTERM10","0","1","52","52","PP","50000","350000","23.70"
"INSTEPTERM10","0","1","52","52","PF","50000","350000","29.05"
"INSTEPTERM10","0","1","52","52","ST","50000","350000","39.70"
"INSTEPTERM10","0","0","53","53","PP","50000","350000","10.30"
"INSTEPTERM10","0","0","53","53","PF","50000","350000","13.00"
"INSTEPTERM10","0","0","53","53","ST","50000","350000","19.35"
"INSTEPTERM10","0","1","53","53","PP","50000","350000","25.15"
"INSTEPTERM10","0","1","53","53","PF","50000","350000","30.85"
"INSTEPTERM10","0","1","53","53","ST","50000","350000","42.15"
"INSTEPTERM10","0","0","54","54","PP","50000","350000","10.95"
"INSTEPTERM10","0","0","54","54","PF","50000","350000","13.85"
"INSTEPTERM10","0","0","54","54","ST","50000","350000","20.60"
"INSTEPTERM10","0","1","54","54","PP","50000","350000","26.75"
"INSTEPTERM10","0","1","54","54","PF","50000","350000","32.80"
"INSTEPTERM10","0","1","54","54","ST","50000","350000","44.75"
"INSTEPTERM10","0","0","55","55","PP","50000","350000","11.70"
"INSTEPTERM10","0","0","55","55","PF","50000","350000","14.75"
"INSTEPTERM10","0","0","55","55","ST","50000","350000","21.95"
"INSTEPTERM10","0","1","55","55","PP","50000","350000","28.50"
"INSTEPTERM10","0","1","55","55","PF","50000","350000","34.90"
"INSTEPTERM10","0","1","55","55","ST","50000","350000","47.65"
"INSTEPTERM10","0","0","56","56","PP","50000","350000","12.50"
"INSTEPTERM10","0","0","56","56","PF","50000","350000","15.75"
"INSTEPTERM10","0","0","56","56","ST","50000","350000","23.40"
"INSTEPTERM10","0","1","56","56","PP","50000","350000","30.35"
"INSTEPTERM10","0","1","56","56","PF","50000","350000","37.20"
"INSTEPTERM10","0","1","56","56","ST","50000","350000","50.75"
"INSTEPTERM10","0","0","57","57","PP","50000","350000","13.35"
"INSTEPTERM10","0","0","57","57","PF","50000","350000","16.80"
"INSTEPTERM10","0","0","57","57","ST","50000","350000","24.95"
"INSTEPTERM10","0","1","57","57","PP","50000","350000","32.35"
"INSTEPTERM10","0","1","57","57","PF","50000","350000","39.60"
"INSTEPTERM10","0","1","57","57","ST","50000","350000","54.10"
"INSTEPTERM10","0","0","58","58","PP","50000","350000","14.20"
"INSTEPTERM10","0","0","58","58","PF","50000","350000","17.90"
"INSTEPTERM10","0","0","58","58","ST","50000","350000","26.55"
"INSTEPTERM10","0","1","58","58","PP","50000","350000","34.50"
"INSTEPTERM10","0","1","58","58","PF","50000","350000","42.25"
"INSTEPTERM10","0","1","58","58","ST","50000","350000","57.65"
"INSTEPTERM10","0","0","59","59","PP","50000","350000","15.15"
"INSTEPTERM10","0","0","59","59","PF","50000","350000","19.10"
"INSTEPTERM10","0","0","59","59","ST","50000","350000","28.30"
"INSTEPTERM10","0","1","59","59","PP","50000","350000","36.75"
"INSTEPTERM10","0","1","59","59","PF","50000","350000","45.00"
"INSTEPTERM10","0","1","59","59","ST","50000","350000","61.45"
"INSTEPTERM10","0","0","60","60","PP","50000","350000","16.20"
"INSTEPTERM10","0","0","60","60","PF","50000","350000","20.40"
"INSTEPTERM10","0","0","60","60","ST","50000","350000","30.20"
"INSTEPTERM10","0","1","60","60","PP","50000","350000","39.20"
"INSTEPTERM10","0","1","60","60","PF","50000","350000","48.00"
"INSTEPTERM10","0","1","60","60","ST","50000","350000","65.50"
"INSTEPTERM10","0","0","61","61","PP","50000","350000","17.30"
"INSTEPTERM10","0","0","61","61","PF","50000","350000","21.75"
"INSTEPTERM10","0","0","61","61","ST","50000","350000","32.20"
"INSTEPTERM10","0","1","61","61","PP","50000","350000","41.80"
"INSTEPTERM10","0","1","61","61","PF","50000","350000","51.15"
"INSTEPTERM10","0","1","61","61","ST","50000","350000","69.80"
"INSTEPTERM10","0","0","62","62","PP","50000","350000","18.45"
"INSTEPTERM10","0","0","62","62","PF","50000","350000","23.20"
"INSTEPTERM10","0","0","62","62","ST","50000","350000","34.30"
"INSTEPTERM10","0","1","62","62","PP","50000","350000","44.50"
"INSTEPTERM10","0","1","62","62","PF","50000","350000","54.50"
"INSTEPTERM10","0","1","62","62","ST","50000","350000","74.30"
"INSTEPTERM10","0","0","63","63","PP","50000","350000","19.65"
"INSTEPTERM10","0","0","63","63","PF","50000","350000","24.70"
"INSTEPTERM10","0","0","63","63","ST","50000","350000","36.55"
"INSTEPTERM10","0","1","63","63","PP","50000","350000","47.40"
"INSTEPTERM10","0","1","63","63","PF","50000","350000","58.00"
"INSTEPTERM10","0","1","63","63","ST","50000","350000","79.10"
"INSTEPTERM10","0","0","64","64","PP","50000","350000","20.95"
"INSTEPTERM10","0","0","64","64","PF","50000","350000","26.35"
"INSTEPTERM10","0","0","64","64","ST","50000","350000","38.90"
"INSTEPTERM10","0","1","64","64","PP","50000","350000","50.50"
"INSTEPTERM10","0","1","64","64","PF","50000","350000","61.80"
"INSTEPTERM10","0","1","64","64","ST","50000","350000","84.25"
"INSTEPTERM10","0","0","65","65","PP","50000","350000","22.35"
"INSTEPTERM10","0","0","65","65","PF","50000","350000","28.10"
"INSTEPTERM10","0","0","65","65","ST","50000","350000","41.50"
"INSTEPTERM10","0","1","65","65","PP","50000","350000","53.85"
"INSTEPTERM10","0","1","65","65","PF","50000","350000","65.85"
"INSTEPTERM10","0","1","65","65","ST","50000","350000","89.80"
"INSTEPTERM10","1","0","18","18","PP","50000","350000","2.70"
"INSTEPTERM10","1","0","18","18","PF","50000","350000","3.50"
"INSTEPTERM10","1","0","18","18","ST","50000","350000","5.30"
"INSTEPTERM10","1","1","18","18","PP","50000","350000","7.25"
"INSTEPTERM10","1","1","18","18","PF","50000","350000","8.95"
"INSTEPTERM10","1","1","18","18","ST","50000","350000","12.30"
"INSTEPTERM10","1","0","19","19","PP","50000","350000","2.70"
"INSTEPTERM10","1","0","19","19","PF","50000","350000","3.50"
"INSTEPTERM10","1","0","19","19","ST","50000","350000","5.30"
"INSTEPTERM10","1","1","19","19","PP","50000","350000","7.25"
"INSTEPTERM10","1","1","19","19","PF","50000","350000","8.95"
"INSTEPTERM10","1","1","19","19","ST","50000","350000","12.30"
"INSTEPTERM10","1","0","20","20","PP","50000","350000","2.70"
"INSTEPTERM10","1","0","20","20","PF","50000","350000","3.50"
