Option Cd,Gender,tobacco use,min age,max age,class,min level,max level,rate
GIBRALTAR_L_WL,1,1,39,39,PP,20000,300000,9.8
GIBRALTAR_L_WL,1,1,43,43,TF,20000,300000,21.62
GIBRALTAR_L_WL,1,1,53,53,PP,20000,300000,18.67
GIBRALTAR_L_WL,0,1,53,53,ST,20000,300000,21.67
GIBRALTAR_L_WL,1,1,52,52,PF,20000,300000,20.62
GIBRALTAR_L_WL,1,0,45,45,TF,20000,300000,16.45
GIBRALTAR_L_WL,0,1,27,27,ST,20000,300000,7.49
GIBRALTAR_L_WL,0,1,28,28,ST,20000,300000,7.71
GIBRALTAR_L_WL,1,0,56,56,TC,20000,300000,24.48
GIBRALTAR_L_WL,0,1,61,61,PP,20000,300000,24.07
GIBRALTAR_L_WL,1,1,71,71,TC,20000,300000,88.22
GIBRALTAR_L_WL,0,0,66,66,ST,20000,300000,26.97
GIBRALTAR_L_WL,0,0,23,23,ST,20000,300000,4.7
GIBRALTAR_L_WL,0,1,42,42,PP,20000,300000,9.89
GIBRALTAR_L_WL,1,0,46,46,PP,20000,300000,9.33
GIBRALTAR_L_WL,0,0,19,19,ST,20000,300000,4.24
GIBRALTAR_L_WL,0,1,32,32,TC,20000,300000,11.13
GIBRALTAR_L_WL,1,1,75,75,TC,20000,300000,154.2
GIBRALTAR_L_WL,0,0,30,30,PF,20000,300000,5
GIBRALTAR_L_WL,0,1,23,23,PF,20000,300000,5.77
GIBRALTAR_L_WL,0,1,50,50,PF,20000,300000,15.83
GIBRALTAR_L_WL,1,0,32,32,ST,20000,300000,7.11
GIBRALTAR_L_WL,1,1,31,31,TF,20000,300000,13.2
GIBRALTAR_L_WL,1,1,76,76,TC,20000,300000,170.7
GIBRALTAR_L_WL,0,0,75,75,ST,20000,300000,69.01
GIBRALTAR_L_WL,0,1,69,69,TF,20000,300000,66.79
GIBRALTAR_L_WL,1,1,50,50,ST,20000,300000,20.93
GIBRALTAR_L_WL,0,0,46,46,TC,20000,300000,13.21
GIBRALTAR_L_WL,0,1,68,68,PF,20000,300000,40.7
GIBRALTAR_L_WL,0,0,37,37,TF,20000,300000,10.22
GIBRALTAR_L_WL,1,1,53,53,TF,20000,300000,34.23
GIBRALTAR_L_WL,1,0,64,64,ST,20000,300000,29.21
GIBRALTAR_L_WL,0,0,75,75,PF,20000,300000,60.39
GIBRALTAR_L_WL,0,0,70,70,ST,20000,300000,32.1
GIBRALTAR_L_WL,0,0,23,23,TC,20000,300000,5.88
GIBRALTAR_L_WL,0,1,27,27,PP,20000,300000,5.62
GIBRALTAR_L_WL,1,1,34,34,TF,20000,300000,14.98
GIBRALTAR_L_WL,1,1,18,18,ST,20000,300000,6.71
GIBRALTAR_L_WL,1,0,37,37,PF,20000,300000,7.52
GIBRALTAR_L_WL,1,0,70,70,PF,20000,300000,33.72
GIBRALTAR_L_WL,1,1,35,35,TF,20000,300000,15.58
GIBRALTAR_L_WL,0,1,44,44,TF,20000,300000,19.81
GIBRALTAR_L_WL,0,1,76,76,TF,20000,300000,165.71
GIBRALTAR_L_WL,1,0,79,79,ST,20000,300000,118.32
